Code,Year,NOx,SO2,CO,BC,NH3,NMVOC,Air pollution emissions
NER,2001,17141.28,4914.3,280807.88,5354.906,81683.586,81687.44,471589.39200000005
NER,2002,17675.475,5196.407,287537.9,5541.6133,84970.875,84493.81,485416.08030000003
NER,2003,18609.807,5555.7197,298434.03,5755.8345,88340.35,87875.83,504571.57120000006
NER,2004,19263.082,6004.899,310081.72,5949.347,92153.87,91041.85,524494.768
NER,2005,19978.744,5798.7104,320624.8,6167.329,95771.45,94475.85,542816.8834
NER,2006,20564.838,5679.4805,330485.97,6347.751,98759.03,97343.88,559180.9495
NER,2007,21868.654,5754.94,342597.8,6623.4673,102891.77,100928.4,580665.0313
NER,2008,22795.928,6486.737,353762.56,6864.5864,107386.46,104371.04,601667.3114
NER,2009,25204.703,7407.2856,366967.12,7192.09,112856.55,109731.875,629359.6236
NER,2010,27050.387,9320.545,378489.9,7553.208,112420.445,113278.98,648113.4650000001
NER,2011,27005.031,9655.619,322722.47,6370.5327,115076.875,106900.97,587731.4977
NER,2012,32264.896,9795.534,357208.75,6886.89,120669.06,117156.0,643981.13
NER,2013,34227.14,10485.744,448052.62,8946.743,129048.42,134177.48,764938.147
NER,2014,35664.926,7904.16,463406.4,9262.823,134732.23,138570.02,789540.559
NER,2015,37185.605,7865.102,481817.97,9462.287,140212.16,143394.3,819937.4240000001
NER,2016,36726.97,8291.708,491094.47,9712.383,146499.5,146998.02,839323.051
NER,2017,36351.64,9044.545,498270.44,9876.867,153078.84,150676.92,857299.252
NER,2018,36749.38,7738.745,518834.03,10235.673,159649.11,156970.36,890177.298
NER,2019,39164.695,7814.9785,538441.75,10743.566,166130.02,163185.48,925480.4895
NER,2020,40094.324,8848.994,578632.7,11587.133,173544.3,172292.06,984999.5109999999
NGA,2001,572825.75,88857.04,15812812.0,137960.53,846337.2,3378752.5,20837545.02
NGA,2002,585449.1,91693.54,15484455.0,142659.31,859579.25,3389616.2,20553452.400000002
NGA,2003,605793.0,96597.7,15696510.0,148357.42,892411.4,3570698.5,21010368.02
NGA,2004,617284.25,103262.38,15981952.0,154750.78,911522.3,3718018.5,21486790.21
NGA,2005,633944.9,95113.69,16892920.0,154705.7,942585.94,3846088.2,22565358.43
NGA,2006,595091.44,73680.78,16909924.0,156304.84,978294.1,3919948.2,22633243.36
NGA,2007,575262.7,57964.164,17630512.0,158104.3,1016549.7,4168252.5,23606645.364
NGA,2008,632981.94,75171.36,18012216.0,161499.72,1074215.6,4185982.8,24142067.42
NGA,2009,617529.1,60704.59,18223730.0,161814.34,1078862.1,4173145.2,24315785.330000002
NGA,2010,685089.0,75274.81,19057372.0,171687.64,1162806.1,4457150.5,25609380.05
NGA,2011,674720.25,76960.016,19777042.0,173139.12,1154427.6,4610119.5,26466408.486
NGA,2012,688076.56,83696.14,20748756.0,178278.44,1207056.6,4841572.0,27747435.740000002
NGA,2013,891519.7,100103.586,21240302.0,185317.08,1262830.1,4859067.5,28539139.966
NGA,2014,913008.9,97344.84,21794808.0,186044.11,1241088.6,4945866.5,29178160.95
NGA,2015,856481.4,90080.14,22102664.0,187681.27,1254785.5,4995745.0,29487437.31
NGA,2016,941777.7,101829.055,22679026.0,194090.52,1296948.1,5041287.5,30254958.875
NGA,2017,940818.4,104113.445,23126148.0,198420.83,1372160.1,5133565.5,30875226.275
NGA,2018,986271.94,110472.76,23169344.0,200019.94,1381901.9,5124759.0,30972769.54
NGA,2019,1030004.94,114939.75,23264290.0,201742.62,1402523.6,5162490.5,31175991.410000004
NGA,2020,932131.56,105899.06,23091422.0,197789.86,1423087.9,5151689.0,30902019.38
NIU,2001,46.71425,45.368366,104.15268,1.8849965,20.682018,25.434198,244.2365085
NIU,2002,66.92535,70.008995,125.207825,2.3514633,20.708544,27.353104,312.5552813
NIU,2003,63.258038,71.67118,119.77454,2.2966754,20.60918,25.638279,303.2478924
NIU,2004,60.400352,65.42548,103.756805,2.345719,20.49825,22.8041,275.230706
NIU,2005,54.6075,59.28551,99.21579,2.0915234,20.99365,21.267822,257.4617954
NIU,2006,56.298584,56.643898,96.334335,2.1997025,20.986212,20.622896,253.0856275
NIU,2007,49.315685,50.93658,88.50056,2.1810849,21.553732,19.693502,232.18114389999997
NIU,2008,53.962463,46.914364,90.676025,2.2919946,21.478508,19.69076,235.0141146
NIU,2009,53.329582,42.941967,87.66771,2.2152083,21.629663,19.331581,227.1157113
NIU,2010,52.951077,38.059044,91.595665,2.2980826,21.698465,19.532824,226.13515759999999
NIU,2011,45.493763,34.53649,85.29912,2.0593393,21.985687,18.77322,208.1476193
NIU,2012,48.304718,36.775272,85.50167,2.0475438,22.1171,18.537216,213.2835198
NIU,2013,41.972603,37.987057,81.937546,1.9735585,22.250826,17.988995,204.11058549999996
NIU,2014,41.17874,41.597286,75.021935,1.9828761,22.393679,17.023434,199.19795009999999
NIU,2015,42.81233,44.845116,85.84881,1.9886698,22.77582,18.172518,216.4432638
NIU,2016,42.03584,46.071354,76.3018,1.9933861,22.86602,17.028982,206.2973821
NIU,2017,39.341934,42.614326,76.013245,1.9658164,23.011982,16.784435,199.73173839999998
NIU,2018,39.897694,47.590607,80.1219,2.0647078,23.122316,17.034883,209.83210780000005
NIU,2019,40.439545,44.975754,82.36629,2.1136532,23.166359,17.12458,210.1861812
NIU,2020,35.144844,39.7902,81.08786,1.9731233,23.197142,16.698687,197.89185630000003
,2001,24481104.0,21390566.0,96880250.0,379004.1,6140429.0,18977380.0,168248733.1
,2002,23482640.0,19714510.0,84425120.0,375079.2,5741647.5,18620230.0,152359226.7
,2003,23127922.0,19963848.0,79573240.0,381412.94,5759462.5,18196236.0,147002121.44
,2004,22248244.0,19329312.0,74904984.0,399290.97,5813001.5,18057086.0,140751918.47
,2005,21955154.0,19261276.0,71934140.0,405993.28,6103206.5,18189412.0,137849181.78
,2006,20929324.0,16957230.0,68725860.0,404831.0,5996559.5,17889862.0,130903666.5
,2007,20494494.0,16305602.0,64382056.0,409448.25,6243564.5,17607752.0,125442916.75
,2008,19266826.0,14933107.0,59913160.0,401914.66,6091423.0,17137876.0,117744306.66
,2009,17144722.0,12263941.0,56145440.0,384509.94,5901101.0,16010217.0,107849930.94
,2010,16974534.0,10869146.0,52055292.0,396042.66,6018218.5,15804444.0,102117677.16
,2011,16910034.0,10675078.0,51936452.0,371200.75,6074228.5,16222027.0,102189020.25
,2012,15866912.0,9329950.0,47655068.0,351999.4,6092653.5,15830615.0,95127197.9
,2013,15499104.0,9104509.0,48525750.0,358822.34,6094065.0,15613966.0,95196216.34
,2014,14824473.0,8716405.0,47060324.0,350552.62,6009619.5,15609728.0,92571102.12
,2015,14212308.0,8132777.0,45883004.0,347389.88,6077949.5,15208755.0,89862183.38
,2016,13590948.0,7248507.0,42017264.0,335133.97,6174387.0,14926589.0,84292828.97
,2017,12842335.0,6509362.0,40728788.0,326322.2,6258998.5,15489921.0,82155726.7
,2018,12479565.0,5902422.0,38691316.0,324560.7,6675332.5,15495551.0,79568747.2
,2019,12021519.0,5905153.5,36767308.0,311196.5,6726204.5,15251232.0,76982613.5
,2020,10414550.0,5249293.0,32114730.0,274351.66,6754931.0,14561573.0,69369428.66
